employee_length,loan_amnt,term,int_rate,installment,home_ownership,annual_inc,verification_status,purpose,dti,delinq_2yrs,inq_last_6mths,open_acc,pub_rec,revol_bal,revol_util,total_acc,default
19648,5000,60,20.48,133.81,0,36000,-2,-8,7.17,0,0,3,0,3471,99.2,9,0
19649,5000,36,7.29,155.05,0,66000,0,-4,12.58,0,0,6,0,4078,44.8,18,0
19650,5500,36,10.74,179.39,0,60000,-2,-4,7.94,0,0,6,0,350,9.5,11,0
19651,2000,36,7.29,62.02,0,30000,0,-3,0.24,0,0,3,0,453,11,4,0
19652,8000,36,7.66,249.44,-3,90000,0,-7,13.2,0,0,8,0,9355,59.6,16,0
19653,14825,60,10.37,317.7,-3,37000,-2,0,29.35,0,0,11,0,12736,54.2,22,0
19654,10000,36,7.29,310.1,0,18000,-1,-8,12.47,0,0,4,0,3005,30.4,9,0
19655,6325,60,7.29,126.11,-3,60000,-2,0,26.6,0,0,16,0,23472,36.7,42,0
19656,21125,60,13.06,481.31,-3,67000,-2,0,24.95,0,0,11,0,24715,42.3,34,0
19657,12000,60,14.91,284.92,0,50000,-1,-2,20.14,0,2,9,0,3424,41.8,23,0
19658,14000,60,10.74,302.59,0,70000,-1,0,3.6,0,0,9,0,1667,7.5,19,0
19659,12000,60,13.8,277.98,-2,50000,-1,0,8.59,0,1,11,0,9203,23.4,35,0
19660,13000,60,10.37,278.59,0,50000,-2,-11,11.74,0,0,4,0,3434,12.4,24,0
19661,15000,36,10.37,486.62,0,75000,-1,0,11.1,0,0,15,0,16071,62.7,35,0
19662,1200,36,12.68,40.25,0,44664,-1,-4,5.48,0,0,8,0,2336,96.9,10,0
19663,20000,36,13.06,674.46,-3,114000,-2,0,11.46,0,3,22,0,18784,27.9,63,0
19664,7000,60,13.8,162.16,0,43000,-1,-3,7.28,0,1,6,0,3262,45.9,7,0
19665,10000,36,6.92,308.41,0,31000,-1,0,10.41,0,1,21,0,9113,10.3,38,0
19666,8500,36,13.43,288.17,0,25000,-2,0,5.18,0,1,6,0,3236,36,14,0
19667,6000,36,7.29,186.06,0,51000,-1,0,10.54,0,0,6,0,6342,64.7,17,0
19668,35000,60,16.4,858.59,-2,75000,-2,0,10.11,2,0,14,0,530,0.8,19,0
19669,5000,60,10.74,108.07,-3,72350,-1,0,9.79,0,3,11,0,1031,3,42,0
19670,6000,36,10,193.61,0,24000,-2,0,2.5,0,1,3,0,0,0,3,0
19671,7000,60,7.29,139.57,-3,99996,-1,-3,17,0,0,18,0,28431,13.3,34,0
19672,7800,36,7.29,241.88,-3,60000,-2,0,13.92,0,0,16,0,34967,37.8,29,0
19673,20000,60,17.51,502.56,-3,129996,-2,0,13.48,2,1,8,0,21872,64.3,32,0
19674,10000,60,17.88,253.29,0,45000,-1,0,24.96,0,0,14,0,9766,92.1,30,0
19675,5000,36,5.79,151.64,-3,25040,-1,-6,16.29,0,0,5,0,50638,8.5,8,0
19676,4000,36,10.37,129.77,0,57000,-2,-8,12.86,1,0,6,0,4302,68.3,19,0
19677,12000,36,10,387.21,-3,53851,-2,0,11.97,0,1,15,0,1243,12,32,0
19678,3000,36,9.63,96.29,0,77200,-1,-8,3.22,1,1,6,0,2754,70.6,16,0
19679,10000,36,11.11,327.91,-3,65000,-2,-6,17.35,0,1,13,0,4201,27.2,31,0
19680,6000,36,5.42,180.96,-3,59600,0,0,18.3,0,1,14,0,14831,21.3,39,0
19681,10000,36,10.74,326.16,0,29000,-1,0,19.16,0,1,5,0,2761,28.8,7,0
19682,12000,36,16.4,424.26,0,104000,-2,-7,14.24,0,2,12,0,29563,92.1,18,0
19683,16800,60,17.51,422.15,-3,40000,-1,0,19.14,0,0,9,0,14692,61,30,0
19684,16000,60,19.74,421.6,0,36400,-1,0,13.02,0,0,3,0,15958,97.9,9,0
19685,18550,60,13.43,426.17,-3,70000,0,0,13.35,0,1,16,0,20,0.1,31,0
19686,10000,36,7.66,311.8,0,35000,-1,0,8.54,0,0,5,0,8470,48.1,9,0
19687,6000,60,10.74,129.68,-3,44000,-1,-1,6.41,0,2,4,0,275,1.7,12,0
19688,26500,60,16.77,655.33,-3,51000,-2,0,18.59,0,3,8,0,25923,83.4,18,1
19689,20000,60,13.06,455.68,-3,120000,-1,-7,16.83,0,0,18,0,26794,33.1,29,0
19690,15000,36,12.68,503.11,-3,38400,0,0,20.69,0,1,8,0,19867,73.9,22,0
19691,12000,36,10.74,391.39,-3,110000,-2,0,14.26,0,0,11,1,7155,58.6,19,0
19692,30000,60,17.88,759.85,0,155000,-2,0,9.89,0,0,10,0,18025,42.1,29,0
19693,5000,60,12.68,112.95,0,53000,-1,-12,12.59,0,0,13,1,7686,61.5,28,0
19694,25000,60,15.65,603.32,-3,61000,-2,0,12.45,0,2,11,0,30798,58.2,39,0
19695,11000,36,12.68,368.95,-3,51996,-2,0,23.59,3,2,11,0,25795,64.6,21,1
19696,20000,60,14.17,467.13,-3,34485.72,0,-4,19.45,0,2,9,0,8532,21,24,0
19697,5500,36,7.66,171.49,0,42000,-2,-3,3.23,0,2,6,0,7812,31.1,11,0
19698,9800,36,11.11,321.36,0,60000,0,-5,8.46,0,2,13,0,9353,35.8,22,0
19699,14400,36,10,464.65,0,72000,0,-7,18.1,0,1,9,0,29513,80.1,24,0
19700,16000,60,14.17,373.71,0,50000,-1,0,20.81,0,2,7,0,10899,50.9,14,0
19701,8000,36,14.91,276.98,-3,99085,-2,-8,10.72,0,1,14,0,17353,63.1,48,0
19702,9000,60,10.74,194.52,-2,60000,-1,0,7.76,0,0,7,0,1814,47.7,13,1
19703,3000,36,5.79,90.99,-3,19200,-1,-5,1,0,2,6,0,935,3.1,33,0
19704,6000,36,13.06,202.34,0,65000,-1,0,11.5,0,0,3,0,5557,91.1,10,0
19705,22000,36,12.68,737.89,-3,97000,-1,0,7.31,0,1,13,0,22484,36.8,36,0
19706,11400,60,14.17,266.27,-2,49632,-2,-4,21.11,0,3,13,0,31099,65.5,36,1
19707,6000,36,7.29,186.06,0,65004,-1,0,12.55,1,0,13,0,1694,12,30,0
19708,2800,60,11.11,61.04,-3,78000,-1,-3,12.54,0,3,7,0,4504,28.1,20,0
19709,6000,60,9.63,126.4,-3,51012,-2,-3,10.89,0,3,12,0,6344,9.9,41,0
19710,10000,36,7.29,310.1,-3,80000,0,0,7.09,0,2,7,0,25945,57.7,18,0
19711,14500,60,10.74,313.39,-3,45000,-2,0,6.08,1,0,9,0,4892,28.8,26,0
19712,15000,36,16.4,530.33,-3,97000,-1,0,15.33,2,2,10,0,21363,59.8,32,0
19713,3700,36,10.37,120.04,0,60000,-1,-4,11.8,0,2,14,0,0,0,21,0
19714,25000,36,13.8,852.02,-3,59000,-2,0,12.87,1,1,11,0,8810,27.4,35,1
19715,10000,60,10.37,214.3,0,42000,0,-12,25.74,0,0,5,0,5659,80.8,16,0
19716,20000,60,13.06,455.68,-3,98000,-1,0,16.48,0,0,15,0,18711,50.3,41,0
19717,14000,60,11.11,305.17,-3,49000,0,-7,16.68,0,2,12,0,10178,37,34,0
19718,10000,36,14.91,346.22,0,37500,0,0,13.28,0,0,7,0,9394,65.8,11,0
19719,7000,36,5.42,211.12,0,45000,-1,0,15.92,0,0,7,0,8647,43.7,17,0
19720,4000,36,13.43,135.61,-3,50000,0,0,9.5,0,2,9,0,7199,90,25,0
19721,1800,36,9.63,57.77,-3,32496,0,-8,23.08,2,0,11,0,239,47.8,22,0
19722,6950,36,7.66,216.7,0,14400,-2,0,15.75,0,0,3,0,0,0,11,1
19723,2500,60,17.14,62.32,0,54996,-1,0,7.62,1,2,7,0,0,0,23,1
19724,5650,36,14.17,193.58,0,36000,-1,0,20.33,2,1,7,0,9667,88.7,14,0
19725,16000,36,10.37,519.06,-2,72000,-1,-7,20.48,0,0,23,0,18021,17.8,47,0
19726,10200,36,5.79,309.34,0,83500,0,-7,8.87,0,0,7,0,2052,24.7,24,0
19727,24000,60,20.85,647.26,0,68000,-2,0,8.28,1,0,8,0,13809,70.8,31,1
19728,4675,36,10,150.85,0,50000,-1,-7,20.71,0,0,7,0,8369,83.7,18,0
19729,12000,36,5.79,363.93,-3,140000,-2,-6,16.4,0,0,8,0,48631,12,31,0
19730,10000,36,6.92,308.41,-3,73500,-1,0,5.86,0,1,6,0,12284,33.2,22,0
19731,2100,36,13.06,70.82,-3,72000,0,-3,15.42,1,1,9,1,8600,74.8,20,0
19732,8000,36,6.92,246.73,0,91000,-2,0,10.6,1,0,8,0,8971,42.7,18,0
19733,12000,60,18.25,306.36,-2,105000,0,0,13.76,0,1,27,0,22488,31.9,53,0
19734,7500,60,12.68,169.43,-3,33260,-1,-2,12.19,0,0,6,0,3312,77,11,1
19735,6300,60,16.4,154.55,0,96000,-1,0,17.9,0,2,9,0,8220,76.1,29,0
19736,5000,36,10.74,163.08,-3,35184,-2,0,6.92,0,1,12,1,1484,16.5,16,0
19737,20000,60,16.4,490.63,-3,42500,-1,0,13.19,0,0,22,0,16626,18.2,59,0
19738,7000,36,5.79,212.29,-3,100000,-1,-7,1.66,0,1,9,0,424,1.3,19,0
19739,10000,36,7.66,311.8,-2,64000,-2,0,18.19,1,1,7,1,708,10.3,18,0
19740,20500,36,10,661.48,-3,84000,-2,0,17.49,0,0,11,0,39308,27.9,40,0
19741,8000,36,10.37,259.53,0,65000,0,0,11.04,0,0,3,0,0,0,15,0
19742,5000,36,7.66,155.9,-3,24000,-2,-4,8.75,0,2,5,0,10451,52,19,1
19743,25000,60,18.62,643.3,0,56000,-2,0,16.48,1,0,4,0,26011,54.9,12,0
19744,10000,36,5.79,303.27,-2,26000,-2,-1,8.45,1,1,15,0,6102,9.7,35,0
19745,6000,36,13.43,203.41,0,85000,-1,0,0.3,2,1,8,0,6230,4.8,28,0
19746,10800,36,10.74,352.25,0,60000,-1,0,12.82,1,0,13,0,22001,38,35,0
19747,5000,60,15.65,120.67,0,50000,-2,-2,21.41,0,0,5,0,0,0,17,0
19748,12400,36,7.29,384.53,-3,78000,-2,0,24.45,0,0,15,0,42871,52.9,26,0
19749,14400,60,16.4,353.25,0,85000,0,0,12.69,1,0,9,0,18663,65.5,25,0
19750,10500,36,6.92,323.83,0,85000,-2,-7,14.54,0,0,5,0,11379,63.9,33,0
19751,6000,36,7.29,186.06,0,57006,-1,-2,6.55,0,0,7,0,5928,42.3,11,0
19752,8000,36,14.54,275.53,-3,62000,0,0,19.65,0,1,10,0,8575,72.7,14,1
19753,25450,60,18.62,654.88,-3,40000,-2,0,9.9,0,1,7,0,10082,49.2,29,0
19754,15000,36,16.02,527.51,0,70000,-1,0,6.55,0,0,4,0,11192,77.7,6,0
19755,18225,36,14.91,630.98,0,50000,-1,0,22.27,0,0,10,0,13230,75.2,15,0
19756,10000,36,16.02,351.67,0,60000,-1,-7,18.68,0,0,23,0,27829,67.1,54,0
19757,6000,60,11.11,130.79,0,83000,0,0,17.47,0,0,8,0,17279,66.2,15,0
19758,10000,36,5.42,301.6,-3,120000,-2,-7,10.24,0,0,11,0,17222,19.5,34,0
19759,2200,36,13.43,74.59,-3,85000,-1,-3,18.03,2,1,6,0,399,30.5,29,0
19760,8000,60,12.68,180.72,-3,65000,-2,-12,19.38,2,0,11,0,7869,27.1,27,0
19761,25000,36,11.11,819.78,-2,72000,-2,-4,3.97,0,0,6,0,2921,73,14,0
19762,5000,36,7.29,155.05,-3,45600,-1,-6,20.79,0,4,9,0,0,0,20,0
19763,25375,60,16.4,622.48,0,45000,-2,0,23.25,0,0,7,0,25043,80.3,14,0
19764,4000,36,10.74,130.47,0,14400,-1,0,7.75,0,0,3,0,2834,76.6,8,0
19765,6000,36,5.79,181.97,-3,102500,-2,-7,18.79,0,2,12,0,28127,30.7,33,0
19766,15000,36,10.37,486.62,-3,63000,-2,-10,26.72,0,1,11,0,44850,14.6,32,0
19767,10000,36,12.68,335.41,0,120000,-1,0,0.78,2,1,5,0,3041,28.4,15,0
19768,10000,36,7.29,310.1,0,31500,-2,-5,14.44,0,0,8,0,12094,66.5,12,0
19769,20000,60,13.06,455.68,0,48396,-2,-4,16.54,0,0,8,0,5241,15,19,0
19770,21000,36,10.37,681.27,-3,90000,-2,0,15.88,0,0,7,0,31436,46.6,16,0
19771,16000,60,17.51,402.05,0,120000,-1,-4,22.05,0,0,7,0,10914,85.3,19,0
19772,9000,60,20.85,242.73,0,60000,-1,-5,5.54,0,0,4,0,6534,90.7,12,0
19773,10000,36,7.29,310.1,0,71000,0,-10,5.81,0,0,5,0,17187,49.1,10,0
19774,12250,36,10.74,399.55,0,36000,-2,0,23.53,1,0,13,0,9912,43.1,14,0
19775,8000,36,16.77,284.31,0,120000,-1,0,8.78,0,1,8,0,1267,98.4,17,1
19776,12000,36,7.29,372.12,-3,48000,0,0,14.85,0,1,10,0,3600,32.4,29,0
19777,12000,60,15.28,287.25,0,72000,0,0,17.87,0,1,11,0,6362,64.9,21,0
19778,8075,60,16.77,199.69,0,38000,-1,-7,19.42,0,1,10,0,11902,46,12,0
19779,10000,36,7.66,311.8,-3,69996,-1,0,3.15,0,1,6,0,9267,54.8,10,0
19780,10000,36,7.66,311.8,0,85000,-1,-2,12.49,0,1,14,0,9794,46.9,37,0
19781,12000,60,15.28,287.25,-3,59460,0,0,14.19,0,1,6,0,5967,64.9,30,0
19782,15000,36,10,484.01,-3,85000,0,0,16.77,0,0,10,0,7156,21.8,24,0
19783,24000,36,17.14,857.34,0,125000,-2,-3,2.6,0,1,3,0,8057,50,3,0
19784,10000,36,17.88,360.93,0,100000,-2,0,17.72,1,3,25,0,14097,41.9,74,1
19785,1000,60,10,21.25,-3,38000,-2,0,22.01,0,0,10,0,36705,80.4,27,0
19786,12000,60,11.11,261.57,-3,70000,-1,-6,8.62,0,0,8,0,3405,37,26,0
19787,5050,36,5.42,152.31,-3,69900,-1,-3,4.36,0,0,8,0,11624,46.3,26,0
19788,26000,60,18.25,663.78,-3,33600,-2,-4,3.93,0,1,5,0,8482,73.8,20,0
19789,10800,60,19.36,282.31,0,37740,-1,0,22.03,0,2,4,0,10200,85,11,0
19790,20000,36,10.37,648.83,-3,260000,-2,-7,7.66,0,0,8,0,129183,0,17,0
19791,10000,60,9.63,210.66,-3,30000,-2,-6,11.84,0,0,8,0,2062,14.2,19,0
19792,11000,36,10.74,358.78,0,59000,0,-8,12.28,0,0,5,0,2071,24.4,14,0
19793,6000,36,5.42,180.96,0,47000,-2,0,5.64,0,2,11,0,4535,17.3,27,0
19794,30000,60,18.99,778.06,0,104004,-2,-8,5.67,1,1,3,0,20731,79.1,11,1
19795,6000,36,10,193.61,-3,85596,-1,-8,14.36,0,0,10,0,22455,73.4,16,0
19796,6000,36,10.74,195.7,-3,150000,-1,-1,13.25,0,1,12,0,18765,84.5,30,0
19797,18500,36,16.02,650.59,0,50400,-1,-6,8.29,1,2,2,0,393,26.2,11,0
19798,4000,36,10.37,129.77,0,58320,-1,-8,23.4,0,0,17,0,6525,62.1,33,0
19799,8000,36,7.29,248.08,0,42000,-1,0,20.71,0,0,6,0,8773,40.1,21,0
19800,14900,60,10.37,319.31,-3,61000,0,0,22.72,0,0,21,0,22385,48,45,0
19801,3000,36,10,96.81,0,47277,-1,-12,21.02,0,1,7,0,11117,63,10,1
19802,6400,60,14.17,149.49,-3,53000,-1,-5,4.64,0,1,8,0,15760,52,29,0
19803,10200,36,10.37,330.91,-2,50004,0,0,13.15,0,0,5,0,3681,69.5,15,1
19804,35000,60,18.99,907.73,0,128000,-2,0,12.27,0,0,7,0,29759,97.3,14,0
19805,8000,36,7.29,248.08,0,55000,-2,0,21.77,0,0,9,0,10089,37.5,37,0
19806,4000,36,16.02,140.67,-2,30000,-1,-6,10.76,0,0,11,0,6858,76,17,0
19807,1600,60,17.14,39.89,0,51000,-1,-8,6.52,0,2,3,0,754,75.4,10,0
19808,5500,36,10.37,178.43,0,27000,-1,-7,19.11,0,1,12,0,7391,84,27,0
19809,6400,36,14.54,220.42,-3,52584,-1,0,10.68,1,1,8,0,10184,71.7,21,0
19810,5800,36,7.29,179.86,0,144000,-1,-3,7.85,0,0,8,0,7734,77.3,33,0
19811,16000,60,20.11,424.89,-3,83000,-2,0,7.49,0,0,8,0,10692,95.5,9,0
19812,16000,60,17.14,398.85,-3,116000,-2,0,21.57,0,3,13,0,78212,83,25,0
19813,12000,36,10.74,391.39,0,37500,-1,0,21.41,0,0,9,0,14160,74.1,13,0
19814,6000,60,11.11,130.79,-3,42000,0,-6,20.89,2,2,8,0,3659,37.7,43,0
19815,1000,36,7.66,31.18,0,65000,0,-8,20.55,0,1,5,0,7118,49.4,16,0
19816,20000,60,17.88,506.57,0,67000,0,-7,21.8,0,0,11,0,45389,90.4,32,0
19817,30000,60,18.25,765.89,-3,65000,-2,0,20.05,0,2,12,0,38197,83.9,45,0
19818,24975,60,17.88,632.58,-3,63000,-2,-2,12.48,0,0,8,0,8095,50,14,0
19819,7000,36,17.88,252.65,-2,75996,0,-8,21.79,0,2,2,0,5855,48.4,10,1
19820,8000,36,6.92,246.73,-3,54000,-1,-8,7.73,0,0,5,0,88,0.9,25,0
19821,12825,60,16.77,317.16,0,30000,0,0,19.88,0,1,10,0,10338,40.5,16,0
19822,12000,36,6.92,370.09,-3,100000,0,0,18.54,0,1,8,0,26299,30.4,26,0
19823,2000,36,10.37,64.89,0,40000,-1,-7,18.78,0,1,7,0,6676,87.8,18,0
19824,33000,60,16.77,816.06,-3,107507.76,-2,0,20.04,0,1,6,0,54285,68.5,24,0
19825,20000,60,17.51,502.56,-3,64480,-1,-7,15.97,0,0,18,1,25058,73.1,32,1
19826,3000,60,14.91,71.23,0,25000,-1,0,12.86,0,2,5,0,8332,46.3,6,1
19827,12000,60,11.11,261.57,-3,108795,-2,-7,3.89,0,4,10,0,1270,5.8,35,0
19828,10000,36,10,322.68,-3,55000,-2,-5,4.45,0,0,10,0,8298,23.4,25,0
19829,12000,36,10.37,389.3,0,127500,-2,0,11,0,0,19,0,26794,54.2,46,0
19830,7000,36,6.92,215.89,-3,54996,-1,-8,19.68,0,0,16,0,8703,30.1,33,0
19831,4000,36,10,129.07,0,19200,-1,0,13.5,0,0,6,0,7083,37.1,8,0
19832,2000,36,7.29,62.02,-3,31200,0,-4,0.85,0,0,2,0,1108,17,7,0
19833,12000,36,9.63,385.13,-3,54996,0,0,15.67,0,2,10,0,29609,64.8,33,0
19834,8800,60,9.63,185.38,-3,60000,-1,-8,3.84,0,0,7,0,3130,16.4,14,0
19835,12000,60,16.4,294.38,0,66200,-2,0,5.22,0,0,6,0,3662,46.9,8,0
19836,30000,60,18.25,765.89,-3,65000,-2,-7,8.88,0,1,5,1,19570,83.5,13,0
19837,15000,36,11.11,491.87,-3,110000,-1,-7,6.55,0,2,11,0,4562,15.6,20,0
19838,18000,36,11.11,590.24,0,64000,-2,-7,3.53,0,0,4,0,7964,31.4,4,0
19839,16000,60,11.11,348.76,-3,45000,-1,0,20.19,0,0,7,0,20876,42.4,47,1
19840,30000,60,17.88,759.85,-3,117000,-2,0,10.73,2,1,13,0,21031,68.1,30,1
19841,24000,60,18.62,617.57,-3,105040,-2,0,16.77,0,0,10,0,39035,94.3,31,0
19842,10000,36,7.29,310.1,0,75000,0,-4,4.7,1,1,15,0,1862,10.1,27,0
19843,6600,36,7.66,205.79,-3,82359,-2,0,12.18,0,0,16,0,19354,37.4,24,0
19844,13000,36,7.29,403.13,-3,46500,0,0,14.76,0,2,17,0,14368,35.8,27,0
19845,5000,36,10.74,163.08,0,19200,0,0,8.31,0,0,3,0,4810,80.2,4,0
19846,4975,36,5.79,150.88,-3,48000,0,-3,10.4,0,1,7,0,17253,42.7,11,0
19847,12000,60,18.25,306.36,0,50400,-1,-2,8.21,2,3,3,0,0,0,8,0
19848,5500,60,10.37,117.87,0,45600,-2,-4,6.74,0,0,7,1,3235,32.9,10,0
19849,9000,36,7.29,279.09,0,56000,-1,0,12.09,0,0,9,0,8606,68.8,26,0
19850,7250,36,5.42,218.66,0,80000,-1,0,16.26,0,0,14,0,9360,32.1,33,0
19851,12000,60,13.8,277.98,-3,72000,-1,0,6.95,0,2,7,0,10546,75.3,14,0
19852,8100,36,7.29,251.18,0,78000,-1,0,13.22,0,0,13,0,28747,48,23,0
19853,11200,60,10.37,240.02,0,52116,0,0,14.55,1,0,8,0,10027,24.6,20,1
19854,3600,36,10.37,116.79,-3,48000,-2,-6,16.02,0,3,9,1,7221,41.7,18,0
19855,15000,36,10.74,489.24,0,84500,-1,0,11.82,0,0,7,0,12804,92.1,25,1
19856,9950,36,7.29,308.55,-3,36600,-2,0,19.87,0,0,8,0,10974,56.9,13,0
19857,7200,60,11.11,156.95,-3,60000,0,-6,14.82,0,1,5,0,11294,88.2,33,0
19858,25000,60,17.88,633.21,-3,87500,-2,0,22.75,0,2,15,0,24678,73.7,32,0
19859,20000,36,13.06,674.46,-3,75000,-2,0,10.67,0,1,13,0,21897,35.8,19,0
19860,10000,36,6.92,308.41,-3,44004,0,0,11.45,0,2,11,0,3014,15.2,22,0
19861,3000,36,10,96.81,0,14400,-1,-3,19.33,0,3,9,0,3307,24.1,14,0
19862,12000,36,10.74,391.39,-3,36000,0,0,11.3,0,0,7,0,13749,86.5,15,0
19863,1450,36,10.74,47.3,0,47000,-1,0,5.77,0,1,6,0,3770,67.3,9,0
19864,32000,60,20.85,863.01,0,62400,-2,0,13.04,0,0,4,0,27618,97.2,11,0
19865,3000,36,12.68,100.63,-3,15000,-1,-8,4.56,0,1,3,0,930,33.2,10,0
19866,6000,60,9.63,126.4,-2,85460,0,-3,6.4,0,1,15,0,26770,17.4,26,0
19867,18150,36,12.68,608.76,-3,88000,-1,-7,17.52,0,0,14,0,33948,74,20,0
19868,4000,36,13.43,135.61,-3,53712,0,0,17.25,0,1,17,0,8478,39.8,29,0
19869,18000,60,19.36,470.51,-3,90000,-2,0,17.45,1,0,9,1,17154,68.9,36,0
19870,17000,60,15.65,410.26,0,50500,-1,0,15.52,0,0,5,0,4477,74.6,10,0
19871,3500,36,10.37,113.55,0,56000,0,-3,21.64,0,1,9,0,28707,84.9,20,0
19872,5000,60,14.17,116.79,0,72000,-1,-7,18.82,0,1,18,0,10948,71.7,24,1
19873,10000,60,13.8,231.65,0,60000,0,-3,13.16,0,1,3,0,5146,70.5,9,0
19874,2900,60,13.43,66.63,0,75600,0,-3,14.9,0,1,14,1,4868,36.1,38,1
19875,32000,60,19.74,843.19,0,93500,-2,0,16.36,0,0,10,1,33036,73.9,12,0
19876,16000,60,15.28,383,0,42000,-2,0,15.77,0,0,10,0,9384,38.9,19,0
19877,8000,36,7.66,249.44,0,60000,-1,0,7.06,0,1,10,0,5461,26.6,13,0
19878,11200,60,13.06,255.18,-3,59496,-1,-3,16.26,0,3,12,0,14218,41.8,30,0
19879,8975,36,16.02,315.63,0,33000,-2,0,22.98,0,0,8,0,18270,97.7,15,0
19880,12000,60,14.17,280.28,-3,80000,0,0,9.57,0,1,11,0,17913,76.2,21,0
19881,15900,60,13.43,365.29,-3,100000,-2,-7,7.24,0,1,8,0,16259,43.6,23,0
19882,12000,60,18.25,306.36,-3,59000,0,-7,10.52,0,2,10,0,5803,63.4,16,0
19883,4500,36,13.43,152.56,0,39996,-1,-4,4.8,0,1,7,0,2757,20,10,0
19884,20000,36,11.11,655.82,0,125000,-2,0,19.96,0,0,10,0,39233,43.4,17,0
19885,7200,36,5.79,218.36,0,31500,0,0,6.63,0,2,6,0,5928,14.8,17,0
19886,10000,36,7.29,310.1,-3,42504,-2,-7,16.37,0,0,5,0,6639,67.1,32,0
19887,3000,36,11.11,98.38,0,45000,-1,-11,24.32,1,1,4,0,337,5.5,24,0
19888,15850,36,11.11,519.74,-3,60000,-2,-7,28.14,1,1,9,0,24375,51.4,27,0
19889,30000,60,16.4,735.94,-3,110000,0,0,9.03,0,0,10,0,31675,55.2,37,0
19890,12000,36,5.79,363.93,0,58800,-1,0,8.73,0,0,6,0,13225,21.2,16,0
19891,13250,36,10.37,429.85,0,24000,-1,-7,10.5,0,1,7,0,7549,35.6,7,0
19892,11650,60,10.74,251.8,-3,66000,0,-3,11.38,0,1,9,0,8993,26.9,44,1
19893,3800,60,13.8,88.03,-3,42000,0,-3,20.23,0,7,8,0,8278,59.6,28,1
19894,10000,36,10.37,324.42,0,115000,0,0,12.38,0,0,18,0,25355,52.1,43,0
19895,4500,36,6.92,138.79,-3,65004,-1,-4,11.08,0,1,6,0,14971,51.3,13,0
19896,13800,60,10.74,298.26,-3,85000,0,0,14.44,0,1,18,0,20460,22.2,54,1
19897,8000,36,7.29,248.08,0,552000,-1,-7,1.34,0,1,8,0,9400,45,18,0
19898,10000,36,10.37,324.42,-2,54996,0,-8,12.46,0,0,8,0,7833,65.8,13,0
19899,10000,60,10.37,214.3,0,31200,0,-5,17.04,0,0,14,0,10600,28,29,0
19900,25000,36,13.06,843.08,0,124499.61,-2,0,1.97,0,0,4,0,14150,60.2,9,0
19901,10400,36,7.66,324.27,0,37000,0,0,21.15,0,0,11,0,4264,54.7,18,0
19902,30000,60,17.88,759.85,-3,360000,-1,0,11.35,0,3,17,0,51087,89.3,48,0
19903,12000,36,10.37,389.3,0,70000,-2,0,18.62,1,0,17,0,20932,66.2,30,0
19904,18050,36,10,582.43,-3,75288,0,0,7.73,0,0,6,0,18352,61.2,19,0
19905,2600,36,6.92,80.19,0,20160,-1,0,14.52,0,1,6,0,3335,35.5,8,0
19906,9850,36,9.63,316.13,-3,105000,0,0,15.46,0,2,17,1,19167,54.9,32,0
19907,10000,60,10.37,214.3,-3,75000,-1,-6,1.74,1,2,8,0,4912,26.8,25,0
19908,5200,36,5.42,156.84,-3,61200,-2,-3,1.18,0,0,8,0,18179,66.1,25,0
19909,5000,36,5.42,150.8,0,28500,0,-11,5.52,0,0,11,0,3710,31.5,19,0
19910,20000,36,10,645.35,-3,49000,-1,0,6.15,0,0,17,0,8138,11.1,31,0
19911,18225,60,13.06,415.24,-3,64210,-2,0,16.56,0,0,7,0,8652,58.5,18,0
19912,18000,36,11.11,590.24,-3,90000,-2,0,14.6,0,1,11,0,23791,50.5,46,0
19913,14000,36,11.11,459.08,0,101644,-2,0,10.91,0,1,5,0,35282,78.3,6,0
19914,14000,60,14.91,332.4,0,58872,0,0,12.29,0,0,6,0,19449,95.3,14,0
19915,18000,60,13.06,410.11,0,48000,-2,0,23.13,0,1,10,0,22620,35.3,39,0
19916,10000,36,7.66,311.8,0,90000,-2,0,22.76,0,1,17,0,33388,45.5,29,0
19917,6400,60,10,135.99,0,47400,-1,-8,10.1,0,0,6,0,9684,81.4,15,1
19918,8000,36,10.37,259.53,0,180000,-1,0,7.07,0,1,13,1,12361,71.9,36,0
19919,5000,36,7.29,155.05,0,28140,-2,0,22.64,0,0,5,0,2926,58.5,10,0
19920,7000,36,6.92,215.89,0,75000,0,-8,10.22,0,1,5,0,9690,18.6,19,0
19921,35000,60,20.48,936.66,-3,250000,-2,-7,20.64,1,0,9,0,89053,93.3,18,0
19922,9000,60,11.11,196.18,0,105000,-1,0,12.13,0,0,8,0,26541,77.1,17,0
19923,10000,36,10.74,326.16,-3,108000,-2,-2,22.11,0,0,4,1,1538,49.6,11,0
19924,12800,36,5.79,388.19,-3,100000,0,0,6.47,0,0,17,0,4763,8.9,63,0
19925,20000,60,15.28,478.75,-3,93500,-2,-6,24.47,0,2,11,0,18794,48.6,25,0
19926,8500,36,5.79,257.78,-3,71000,0,-7,4.82,0,3,12,0,11441,13.7,37,0
19927,6500,36,11.11,213.15,-3,27036,-1,-7,13.98,0,1,11,0,7558,62,12,0
19928,12800,36,10,413.02,0,35000,-2,-7,14.47,0,0,6,0,16098,79.7,8,0
19929,14125,36,12.68,473.76,0,31897,-2,0,17.38,0,0,4,0,14357,78.5,9,0
